invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment
INV-IND-00658,MUM,Chennai,Normal,Female,Home Appliances,96.34,5,24.09,505.79,25-02-2023,12:24:00,Debit Card
INV-IND-00659,CHE,Chennai,Normal,Female,Books & Stationery,72.87,5,18.22,382.57,18-01-2023,12:30:00,Debit Card
INV-IND-00660,KOL,Bangalore,Normal,Female,Books & Stationery,95.48,6,28.64,601.52,23-02-2023,19:39:00,UPI
INV-IND-00661,MUM,Ahmedabad,Normal,Male,Books & Stationery,26.54,7,9.29,195.07,18-03-2023,14:58:00,Debit Card
INV-IND-00662,DEL,Delhi,Member,Male,Electronics,88.54,7,30.99,650.77,12-02-2023,20:05:00,Credit Card
INV-IND-00663,PUN,Ahmedabad,Normal,Female,Groceries,81.84,1,4.09,85.93,08-02-2023,21:14:00,Credit Card
INV-IND-00664,CHE,Ahmedabad,Member,Male,Electronics,69.33,2,6.93,145.59,02-03-2023,11:30:00,UPI
INV-IND-00665,KOL,Kolkata,Member,Female,Electronics,64.38,9,28.97,608.39,11-02-2023,14:04:00,Cash
INV-IND-00666,HYD,Kolkata,Member,Male,Health & Wellness,35.07,2,3.51,73.65,22-03-2023,09:15:00,Cash
INV-IND-00667,HYD,Mumbai,Member,Female,Books & Stationery,82.56,6,24.77,520.13,20-03-2023,18:59:00,Credit Card
INV-IND-00668,CHE,Chennai,Member,Female,Home Appliances,52.64,1,2.63,55.27,18-01-2023,13:20:00,Debit Card
INV-IND-00669,HYD,Delhi,Normal,Male,Sports,11.73,3,1.76,36.95,23-01-2023,20:04:00,UPI
INV-IND-00670,KOL,Kolkata,Normal,Male,Health & Wellness,34.72,2,3.47,72.91,23-02-2023,15:12:00,Cash
INV-IND-00671,KOL,Ahmedabad,Normal,Female,Books & Stationery,93.85,3,14.08,295.63,30-01-2023,09:48:00,Cash
INV-IND-00672,CHE,Ahmedabad,Normal,Female,Clothing,85.81,5,21.45,450.5,27-02-2023,18:40:00,Net Banking
INV-IND-00673,KOL,Mumbai,Member,Male,Electronics,98.28,6,29.48,619.16,09-03-2023,16:41:00,Credit Card
INV-IND-00674,PUN,Mumbai,Normal,Male,Clothing,64.66,9,29.1,611.04,08-03-2023,08:46:00,Debit Card
INV-IND-00675,MUM,Chennai,Member,Female,Books & Stationery,28.51,4,5.7,119.74,12-03-2023,14:18:00,UPI
INV-IND-00676,DEL,Kolkata,Normal,Male,Health & Wellness,20.47,7,7.16,150.45,18-01-2023,21:46:00,Cash
INV-IND-00677,PUN,Delhi,Member,Female,Home Appliances,22.76,6,6.83,143.39,07-01-2023,09:35:00,Net Banking
INV-IND-00678,PUN,Delhi,Member,Female,Health & Wellness,6.88,2,0.69,14.45,09-02-2023,09:42:00,Credit Card
INV-IND-00679,HYD,Pune,Normal,Female,Home Appliances,42.11,8,16.84,353.72,11-03-2023,10:25:00,Credit Card
INV-IND-00680,MUM,Ahmedabad,Member,Female,Home Appliances,23.19,7,8.12,170.45,27-03-2023,08:26:00,UPI
INV-IND-00681,CHE,Mumbai,Member,Male,Books & Stationery,44.11,7,15.44,324.21,06-03-2023,20:11:00,Cash
INV-IND-00682,AHM,Ahmedabad,Normal,Male,Groceries,93.82,8,37.53,788.09,09-03-2023,16:49:00,UPI
INV-IND-00683,HYD,Hyderabad,Member,Male,Books & Stationery,45.9,1,2.3,48.2,18-02-2023,19:18:00,UPI
INV-IND-00684,MUM,Chennai,Normal,Male,Electronics,88.41,1,4.42,92.83,21-02-2023,09:21:00,Net Banking
INV-IND-00685,KOL,Ahmedabad,Normal,Male,Health & Wellness,62.52,8,25.01,525.17,29-01-2023,15:07:00,Credit Card
INV-IND-00686,CHE,Bangalore,Normal,Male,Home Appliances,28.48,4,5.7,119.62,21-01-2023,17:43:00,Debit Card
INV-IND-00687,AHM,Mumbai,Member,Male,Books & Stationery,38.81,5,9.7,203.75,31-03-2023,21:41:00,Credit Card
INV-IND-00688,CHE,Ahmedabad,Member,Female,Books & Stationery,12.97,8,5.19,108.95,19-03-2023,15:58:00,Credit Card
INV-IND-00689,AHM,Delhi,Member,Male,Health & Wellness,36.68,5,9.17,192.57,09-01-2023,20:45:00,Net Banking
INV-IND-00690,AHM,Chennai,Normal,Male,Health & Wellness,69.37,4,13.87,291.35,16-02-2023,10:41:00,Debit Card
INV-IND-00691,HYD,Delhi,Member,Female,Home Appliances,11.85,6,3.56,74.66,17-03-2023,21:58:00,Cash
INV-IND-00692,KOL,Bangalore,Normal,Male,Sports,24.51,5,6.13,128.68,11-02-2023,14:41:00,Debit Card
INV-IND-00693,HYD,Mumbai,Normal,Male,Clothing,41.24,7,14.43,303.11,20-02-2023,16:27:00,Cash
INV-IND-00694,AHM,Hyderabad,Member,Female,Electronics,98.29,7,34.4,722.43,25-02-2023,08:37:00,Debit Card
INV-IND-00695,AHM,Ahmedabad,Normal,Male,Electronics,79.56,4,15.91,334.15,20-02-2023,16:30:00,UPI
INV-IND-00696,BLR,Ahmedabad,Member,Male,Sports,74.68,5,18.67,392.07,11-03-2023,14:32:00,Debit Card
INV-IND-00697,MUM,Bangalore,Member,Male,Groceries,16.04,3,2.41,50.53,20-01-2023,19:52:00,Net Banking
INV-IND-00698,BLR,Chennai,Member,Female,Sports,79.19,4,15.84,332.6,29-03-2023,16:13:00,Cash
INV-IND-00699,MUM,Chennai,Member,Male,Groceries,79.6,4,15.92,334.32,27-01-2023,11:19:00,Credit Card
INV-IND-00700,DEL,Kolkata,Member,Male,Groceries,62.1,3,9.32,195.62,07-02-2023,12:14:00,Net Banking
INV-IND-00701,PUN,Pune,Normal,Female,Sports,99.08,5,24.77,520.17,13-03-2023,10:58:00,Cash
INV-IND-00702,CHE,Pune,Normal,Male,Electronics,35.9,5,8.98,188.48,06-03-2023,17:06:00,Cash
INV-IND-00703,HYD,Chennai,Normal,Female,Clothing,94.42,7,33.05,693.99,23-02-2023,17:53:00,Credit Card
INV-IND-00704,DEL,Mumbai,Member,Female,Electronics,91.9,4,18.38,385.98,24-01-2023,14:28:00,UPI
INV-IND-00705,DEL,Chennai,Member,Male,Books & Stationery,6.09,4,1.22,25.58,16-02-2023,14:37:00,Net Banking
INV-IND-00706,CHE,Delhi,Member,Female,Electronics,47.76,9,21.49,451.33,12-03-2023,20:11:00,Credit Card
INV-IND-00707,CHE,Chennai,Normal,Female,Electronics,97.82,6,29.35,616.27,24-03-2023,10:37:00,Credit Card
INV-IND-00708,MUM,Delhi,Member,Male,Sports,14.8,4,2.96,62.16,27-03-2023,08:03:00,UPI
INV-IND-00709,BLR,Pune,Normal,Female,Sports,57.04,2,5.7,119.78,04-03-2023,10:46:00,Net Banking
INV-IND-00710,KOL,Kolkata,Normal,Female,Books & Stationery,98,6,29.4,617.4,26-02-2023,15:47:00,Credit Card
INV-IND-00711,MUM,Kolkata,Member,Male,Books & Stationery,57.77,2,5.78,121.32,24-02-2023,14:48:00,UPI
INV-IND-00712,KOL,Bangalore,Member,Male,Sports,23.03,5,5.76,120.91,01-03-2023,14:51:00,Net Banking
INV-IND-00713,DEL,Chennai,Normal,Male,Electronics,60.31,6,18.09,379.95,03-03-2023,11:23:00,Debit Card
INV-IND-00714,KOL,Delhi,Member,Female,Clothing,24.42,4,4.88,102.56,30-01-2023,11:13:00,Cash
INV-IND-00715,BLR,Bangalore,Normal,Male,Groceries,54.37,3,8.16,171.27,22-01-2023,11:54:00,UPI
INV-IND-00716,MUM,Chennai,Member,Female,Health & Wellness,12.03,7,4.21,88.42,16-03-2023,19:57:00,Cash
INV-IND-00717,AHM,Kolkata,Member,Female,Groceries,62.52,2,6.25,131.29,25-03-2023,10:29:00,Debit Card
INV-IND-00718,CHE,Pune,Normal,Female,Books & Stationery,54.1,6,16.23,340.83,29-01-2023,10:38:00,Credit Card
INV-IND-00719,AHM,Bangalore,Member,Female,Books & Stationery,75.32,4,15.06,316.34,10-02-2023,12:38:00,Credit Card
INV-IND-00720,BLR,Delhi,Normal,Female,Groceries,64.92,6,19.48,409,11-02-2023,21:35:00,Net Banking
INV-IND-00721,PUN,Kolkata,Member,Female,Health & Wellness,57.21,4,11.44,240.28,06-03-2023,14:43:00,UPI
INV-IND-00722,BLR,Pune,Normal,Female,Electronics,70.53,4,14.11,296.23,31-01-2023,19:17:00,UPI
INV-IND-00723,PUN,Chennai,Normal,Male,Clothing,18.67,4,3.73,78.41,30-01-2023,13:10:00,Net Banking
INV-IND-00724,MUM,Bangalore,Member,Male,Clothing,61.56,9,27.7,581.74,18-01-2023,09:07:00,Cash
INV-IND-00725,CHE,Delhi,Normal,Female,Groceries,21.35,7,7.47,156.92,17-01-2023,15:42:00,Credit Card
INV-IND-00726,BLR,Pune,Member,Female,Health & Wellness,92.92,3,13.94,292.7,07-02-2023,09:27:00,Credit Card
INV-IND-00727,AHM,Chennai,Member,Male,Books & Stationery,11.49,3,1.72,36.19,14-01-2023,11:36:00,UPI
INV-IND-00728,PUN,Mumbai,Member,Female,Home Appliances,45.89,6,13.77,289.11,28-03-2023,08:00:00,UPI
INV-IND-00729,CHE,Chennai,Normal,Male,Electronics,71.1,6,21.33,447.93,30-03-2023,10:14:00,Net Banking
INV-IND-00730,HYD,Kolkata,Normal,Male,Groceries,48.51,4,9.7,203.74,20-03-2023,19:36:00,Debit Card
INV-IND-00731,HYD,Bangalore,Member,Male,Clothing,13.75,9,6.19,129.94,25-02-2023,13:50:00,Cash
INV-IND-00732,HYD,Hyderabad,Member,Female,Books & Stationery,57.57,4,11.51,241.79,22-01-2023,10:19:00,Debit Card
INV-IND-00733,KOL,Chennai,Normal,Female,Sports,65.96,9,29.68,623.32,08-03-2023,18:17:00,Debit Card
INV-IND-00734,BLR,Ahmedabad,Member,Male,Sports,71.86,4,14.37,301.81,25-02-2023,10:12:00,UPI
INV-IND-00735,MUM,Hyderabad,Member,Male,Health & Wellness,40.46,2,4.05,84.97,19-01-2023,18:19:00,UPI
INV-IND-00736,AHM,Hyderabad,Normal,Male,Health & Wellness,58.55,2,5.86,122.96,26-02-2023,10:57:00,UPI
INV-IND-00737,MUM,Bangalore,Member,Male,Groceries,47.82,5,11.96,251.06,13-02-2023,21:29:00,Debit Card
INV-IND-00738,KOL,Bangalore,Normal,Male,Home Appliances,68.85,4,13.77,289.17,04-02-2023,13:57:00,Cash
INV-IND-00739,MUM,Delhi,Member,Female,Clothing,60.44,7,21.15,444.23,01-01-2023,14:19:00,UPI
INV-IND-00740,PUN,Kolkata,Normal,Male,Groceries,54.95,5,13.74,288.49,21-02-2023,18:57:00,Credit Card
INV-IND-00741,HYD,Delhi,Member,Female,Home Appliances,28.7,6,8.61,180.81,26-03-2023,15:29:00,Cash
INV-IND-00742,AHM,Mumbai,Member,Male,Books & Stationery,5.19,4,1.04,21.8,11-03-2023,17:45:00,Credit Card
INV-IND-00743,BLR,Chennai,Normal,Female,Health & Wellness,21.54,2,2.15,45.23,06-02-2023,15:42:00,Cash
INV-IND-00744,MUM,Bangalore,Member,Female,Sports,16.12,9,7.25,152.33,06-03-2023,09:47:00,UPI
INV-IND-00745,MUM,Pune,Normal,Female,Electronics,47.66,7,16.68,350.3,20-02-2023,10:01:00,Net Banking
INV-IND-00746,DEL,Bangalore,Member,Female,Books & Stationery,63.16,4,12.63,265.27,01-01-2023,08:16:00,UPI
INV-IND-00747,DEL,Bangalore,Normal,Female,Sports,25.24,3,3.79,79.51,21-01-2023,11:15:00,Debit Card
INV-IND-00748,DEL,Bangalore,Normal,Female,Clothing,94.21,3,14.13,296.76,22-02-2023,13:26:00,Debit Card
INV-IND-00749,BLR,Bangalore,Normal,Male,Clothing,5.63,9,2.53,53.2,16-01-2023,13:17:00,Cash
INV-IND-00750,HYD,Ahmedabad,Normal,Female,Sports,78.37,5,19.59,411.44,02-03-2023,21:28:00,Debit Card
INV-IND-00751,CHE,Mumbai,Member,Male,Books & Stationery,64.39,3,9.66,202.83,23-02-2023,15:58:00,UPI
INV-IND-00752,HYD,Pune,Member,Female,Sports,40.49,5,10.12,212.57,09-02-2023,12:11:00,Credit Card
INV-IND-00753,AHM,Chennai,Normal,Female,Home Appliances,9.8,2,0.98,20.58,26-01-2023,16:22:00,UPI
INV-IND-00754,HYD,Hyderabad,Normal,Male,Groceries,64.61,4,12.92,271.36,21-03-2023,09:58:00,Cash
INV-IND-00755,BLR,Ahmedabad,Normal,Female,Health & Wellness,41.63,2,4.16,87.42,06-03-2023,19:13:00,Debit Card
INV-IND-00756,PUN,Kolkata,Member,Male,Home Appliances,93.95,2,9.4,197.3,15-03-2023,19:49:00,Credit Card
INV-IND-00757,PUN,Ahmedabad,Member,Male,Electronics,56.49,8,22.6,474.52,05-03-2023,16:17:00,Net Banking
INV-IND-00758,BLR,Hyderabad,Member,Male,Sports,94.27,1,4.71,98.98,12-02-2023,16:05:00,Credit Card
INV-IND-00759,DEL,Hyderabad,Member,Male,Electronics,25.95,7,9.08,190.73,17-01-2023,08:44:00,Credit Card
INV-IND-00760,MUM,Kolkata,Normal,Female,Electronics,73.94,5,18.48,388.18,28-02-2023,13:13:00,UPI
INV-IND-00761,KOL,Ahmedabad,Normal,Female,Home Appliances,63.64,8,25.46,534.58,23-01-2023,10:58:00,Net Banking
INV-IND-00762,KOL,Hyderabad,Normal,Male,Health & Wellness,75.24,1,3.76,79,07-01-2023,14:57:00,Cash
INV-IND-00763,CHE,Chennai,Member,Female,Books & Stationery,25.39,7,8.89,186.62,13-02-2023,17:15:00,Cash
INV-IND-00764,MUM,Ahmedabad,Member,Female,Clothing,68.17,5,17.04,357.89,22-02-2023,21:02:00,Credit Card
INV-IND-00765,CHE,Ahmedabad,Member,Male,Groceries,52.31,4,10.46,219.7,12-03-2023,09:17:00,Credit Card
INV-IND-00766,DEL,Kolkata,Normal,Female,Clothing,75.57,7,26.45,555.44,20-03-2023,13:25:00,Debit Card
INV-IND-00767,CHE,Pune,Normal,Male,Health & Wellness,36.07,2,3.61,75.75,03-02-2023,19:29:00,Net Banking
INV-IND-00768,MUM,Pune,Member,Male,Clothing,89.56,1,4.48,94.04,15-02-2023,13:56:00,Credit Card
INV-IND-00769,AHM,Bangalore,Normal,Female,Sports,13.01,1,0.65,13.66,09-03-2023,14:55:00,Debit Card
INV-IND-00770,MUM,Hyderabad,Member,Female,Sports,81.68,1,4.08,85.76,19-03-2023,16:34:00,Net Banking
INV-IND-00771,KOL,Bangalore,Member,Female,Home Appliances,86.83,5,21.71,455.86,19-03-2023,11:33:00,Cash
INV-IND-00772,PUN,Kolkata,Normal,Male,Electronics,82.64,7,28.92,607.4,16-01-2023,09:13:00,Debit Card
INV-IND-00773,DEL,Mumbai,Member,Male,Health & Wellness,53.71,2,5.37,112.79,12-03-2023,17:22:00,Net Banking
INV-IND-00774,AHM,Ahmedabad,Normal,Female,Health & Wellness,46.65,8,18.66,391.86,19-01-2023,17:38:00,Debit Card
INV-IND-00775,BLR,Chennai,Member,Female,Clothing,99.64,4,19.93,418.49,02-01-2023,16:28:00,Credit Card
INV-IND-00776,AHM,Delhi,Normal,Female,Home Appliances,26.77,3,4.02,84.33,10-01-2023,13:31:00,UPI
INV-IND-00777,AHM,Delhi,Normal,Female,Clothing,56.95,8,22.78,478.38,19-02-2023,09:32:00,Cash
INV-IND-00778,CHE,Kolkata,Normal,Male,Clothing,68.71,2,6.87,144.29,22-03-2023,19:27:00,Credit Card
INV-IND-00779,KOL,Delhi,Member,Female,Health & Wellness,71.58,3,10.74,225.48,12-01-2023,18:56:00,Credit Card
INV-IND-00780,CHE,Bangalore,Member,Male,Clothing,24.38,3,3.66,76.8,11-03-2023,16:38:00,Net Banking
INV-IND-00781,CHE,Kolkata,Normal,Male,Electronics,67.13,1,3.36,70.49,22-01-2023,12:28:00,Debit Card
INV-IND-00782,BLR,Ahmedabad,Normal,Female,Clothing,82.75,6,24.83,521.33,01-02-2023,14:15:00,Cash
INV-IND-00783,DEL,Bangalore,Member,Female,Electronics,9.75,2,0.98,20.48,25-03-2023,21:53:00,Credit Card
INV-IND-00784,MUM,Pune,Member,Female,Health & Wellness,91.59,1,4.58,96.17,01-01-2023,08:03:00,Net Banking
INV-IND-00785,HYD,Delhi,Member,Male,Home Appliances,7.8,2,0.78,16.38,23-02-2023,10:17:00,Cash
INV-IND-00786,CHE,Hyderabad,Normal,Female,Sports,38.82,6,11.65,244.57,27-02-2023,11:50:00,Debit Card
INV-IND-00787,HYD,Ahmedabad,Member,Female,Electronics,6.5,4,1.3,27.3,11-03-2023,17:59:00,Credit Card
INV-IND-00788,DEL,Chennai,Member,Male,Home Appliances,12.33,6,3.7,77.68,24-03-2023,16:48:00,Credit Card
INV-IND-00789,HYD,Mumbai,Normal,Female,Home Appliances,91.56,9,41.2,865.24,18-01-2023,08:51:00,Credit Card
INV-IND-00790,CHE,Pune,Member,Male,Electronics,38.71,8,15.48,325.16,06-01-2023,18:45:00,Cash
INV-IND-00791,BLR,Mumbai,Member,Female,Health & Wellness,45.35,1,2.27,47.62,14-02-2023,20:02:00,Cash
INV-IND-00792,HYD,Pune,Member,Male,Groceries,25.46,8,10.18,213.86,23-01-2023,13:24:00,Cash
INV-IND-00793,DEL,Chennai,Normal,Female,Home Appliances,61.72,9,27.77,583.25,23-01-2023,20:10:00,Cash
INV-IND-00794,DEL,Hyderabad,Normal,Female,Home Appliances,61.51,6,18.45,387.51,26-01-2023,19:56:00,Net Banking
INV-IND-00795,PUN,Pune,Normal,Male,Health & Wellness,40.36,5,10.09,211.89,18-03-2023,20:02:00,UPI
INV-IND-00796,PUN,Delhi,Normal,Male,Health & Wellness,36.64,6,10.99,230.83,07-01-2023,12:36:00,Net Banking
INV-IND-00797,BLR,Chennai,Normal,Female,Clothing,89.07,6,26.72,561.14,20-03-2023,16:55:00,Credit Card
INV-IND-00798,HYD,Hyderabad,Normal,Male,Health & Wellness,41.41,9,18.63,391.32,13-02-2023,16:05:00,Net Banking
INV-IND-00799,HYD,Mumbai,Normal,Male,Home Appliances,51.88,4,10.38,217.9,27-01-2023,16:35:00,Debit Card
INV-IND-00800,PUN,Chennai,Member,Male,Electronics,31.91,2,3.19,67.01,26-01-2023,10:31:00,Cash
INV-IND-00801,MUM,Delhi,Member,Male,Groceries,79.74,9,35.88,753.54,20-03-2023,16:02:00,Debit Card
INV-IND-00802,KOL,Chennai,Normal,Female,Books & Stationery,42.76,2,4.28,89.8,05-02-2023,12:18:00,Debit Card
INV-IND-00803,DEL,Bangalore,Member,Female,Clothing,53.79,9,24.21,508.32,24-02-2023,13:23:00,Credit Card
INV-IND-00804,MUM,Bangalore,Member,Male,Books & Stationery,29.07,2,2.91,61.05,05-03-2023,10:47:00,Cash
INV-IND-00805,DEL,Mumbai,Normal,Male,Electronics,98.83,8,39.53,830.17,26-02-2023,19:27:00,Debit Card
INV-IND-00806,AHM,Kolkata,Member,Male,Groceries,32.69,9,14.71,308.92,10-03-2023,13:09:00,Credit Card
INV-IND-00807,AHM,Ahmedabad,Member,Male,Groceries,78.22,9,35.2,739.18,02-03-2023,21:22:00,Cash
INV-IND-00808,MUM,Bangalore,Member,Female,Groceries,45.61,9,20.52,431.01,02-01-2023,15:58:00,UPI
INV-IND-00809,AHM,Ahmedabad,Member,Female,Sports,24.59,2,2.46,51.64,24-02-2023,08:55:00,Credit Card
INV-IND-00810,PUN,Ahmedabad,Member,Male,Electronics,80.97,4,16.19,340.07,21-03-2023,18:19:00,Net Banking
INV-IND-00811,PUN,Mumbai,Normal,Male,Clothing,36.69,7,12.84,269.67,28-03-2023,15:52:00,Cash
INV-IND-00812,KOL,Delhi,Normal,Male,Clothing,87.19,2,8.72,183.1,07-02-2023,12:55:00,Debit Card
INV-IND-00813,MUM,Mumbai,Normal,Female,Groceries,91.95,1,4.6,96.55,21-03-2023,15:40:00,Debit Card
INV-IND-00814,DEL,Kolkata,Member,Male,Electronics,86.68,3,13,273.04,19-03-2023,13:23:00,Net Banking
INV-IND-00815,HYD,Hyderabad,Normal,Female,Sports,8.33,4,1.67,34.99,29-01-2023,21:33:00,Net Banking
INV-IND-00816,DEL,Bangalore,Member,Male,Groceries,79.8,8,31.92,670.32,26-01-2023,10:20:00,Debit Card
INV-IND-00817,CHE,Pune,Member,Female,Health & Wellness,44.08,6,13.22,277.7,04-02-2023,19:06:00,Cash
INV-IND-00818,PUN,Delhi,Member,Male,Books & Stationery,88,2,8.8,184.8,20-03-2023,12:21:00,Credit Card
INV-IND-00819,BLR,Kolkata,Member,Female,Clothing,65.61,9,29.52,620.01,08-03-2023,21:04:00,Net Banking
INV-IND-00820,BLR,Hyderabad,Normal,Male,Books & Stationery,84.2,2,8.42,176.82,28-03-2023,14:59:00,Net Banking
INV-IND-00821,PUN,Kolkata,Normal,Male,Home Appliances,52.45,5,13.11,275.36,29-01-2023,20:23:00,Net Banking
INV-IND-00822,CHE,Delhi,Member,Male,Groceries,55.83,4,11.17,234.49,03-02-2023,12:00:00,UPI
INV-IND-00823,BLR,Mumbai,Normal,Female,Health & Wellness,18.72,7,6.55,137.59,10-02-2023,13:54:00,Cash
INV-IND-00824,AHM,Hyderabad,Member,Male,Clothing,79.48,8,31.79,667.63,10-02-2023,20:49:00,Cash
INV-IND-00825,PUN,Pune,Normal,Female,Books & Stationery,44.84,5,11.21,235.41,23-01-2023,20:40:00,Cash
INV-IND-00826,BLR,Ahmedabad,Normal,Female,Sports,52.51,5,13.13,275.68,12-03-2023,17:48:00,Cash
INV-IND-00827,PUN,Delhi,Member,Male,Electronics,79.58,2,7.96,167.12,03-01-2023,10:59:00,Cash
INV-IND-00828,KOL,Delhi,Normal,Male,Clothing,61.89,8,24.76,519.88,27-02-2023,09:05:00,Debit Card
INV-IND-00829,HYD,Ahmedabad,Member,Male,Books & Stationery,24.1,2,2.41,50.61,01-02-2023,21:39:00,Net Banking
INV-IND-00830,HYD,Mumbai,Normal,Female,Electronics,61.07,6,18.32,384.74,31-01-2023,13:47:00,Debit Card
INV-IND-00831,DEL,Hyderabad,Member,Male,Books & Stationery,43.73,8,17.49,367.33,23-03-2023,10:50:00,UPI
INV-IND-00832,CHE,Bangalore,Member,Female,Electronics,49.6,6,14.88,312.48,12-02-2023,15:53:00,Credit Card
INV-IND-00833,PUN,Kolkata,Normal,Female,Sports,7.69,4,1.54,32.3,07-01-2023,16:53:00,Net Banking
INV-IND-00834,MUM,Pune,Normal,Male,Sports,24.95,4,4.99,104.79,01-01-2023,14:06:00,UPI
INV-IND-00835,DEL,Mumbai,Member,Male,Groceries,31.7,6,9.51,199.71,02-03-2023,09:46:00,Debit Card
INV-IND-00836,DEL,Chennai,Normal,Male,Groceries,72.73,4,14.55,305.47,14-01-2023,15:18:00,Credit Card
INV-IND-00837,PUN,Hyderabad,Normal,Male,Clothing,6.09,8,2.44,51.16,21-02-2023,21:54:00,UPI
INV-IND-00838,PUN,Pune,Member,Male,Sports,43.83,9,19.72,414.19,06-01-2023,11:46:00,Credit Card
INV-IND-00839,DEL,Bangalore,Member,Male,Health & Wellness,92.78,1,4.64,97.42,10-01-2023,15:23:00,UPI
INV-IND-00840,DEL,Delhi,Normal,Female,Books & Stationery,15.63,4,3.13,65.65,12-03-2023,15:21:00,Debit Card
INV-IND-00841,HYD,Chennai,Member,Female,Books & Stationery,54.06,4,10.81,227.05,31-03-2023,14:35:00,Credit Card
INV-IND-00842,MUM,Delhi,Member,Female,Books & Stationery,79.72,2,7.97,167.41,30-01-2023,20:07:00,UPI
INV-IND-00843,AHM,Mumbai,Member,Male,Clothing,94.54,6,28.36,595.6,21-01-2023,17:40:00,Debit Card
INV-IND-00844,DEL,Pune,Normal,Female,Books & Stationery,75.94,3,11.39,239.21,01-03-2023,09:23:00,Net Banking
INV-IND-00845,AHM,Ahmedabad,Normal,Female,Home Appliances,73.45,7,25.71,539.86,22-03-2023,18:14:00,Debit Card
INV-IND-00846,HYD,Mumbai,Member,Female,Electronics,83.52,5,20.88,438.48,15-03-2023,17:10:00,Debit Card
INV-IND-00847,DEL,Pune,Normal,Female,Books & Stationery,47.39,4,9.48,199.04,04-03-2023,08:12:00,Net Banking
INV-IND-00848,BLR,Chennai,Member,Female,Electronics,81.56,5,20.39,428.19,11-02-2023,21:28:00,Debit Card
INV-IND-00849,DEL,Kolkata,Normal,Male,Groceries,5.76,8,2.3,48.38,20-02-2023,21:44:00,Net Banking
INV-IND-00850,PUN,Mumbai,Member,Male,Books & Stationery,92.83,3,13.92,292.41,05-03-2023,19:32:00,Net Banking
INV-IND-00851,CHE,Chennai,Member,Female,Health & Wellness,47.11,7,16.49,346.26,17-03-2023,16:12:00,Net Banking
INV-IND-00852,CHE,Delhi,Normal,Female,Sports,57.57,6,17.27,362.69,25-02-2023,12:27:00,UPI
INV-IND-00853,DEL,Chennai,Member,Female,Sports,29.21,1,1.46,30.67,21-03-2023,16:44:00,Credit Card
INV-IND-00854,KOL,Hyderabad,Normal,Male,Groceries,75.54,7,26.44,555.22,10-02-2023,09:59:00,UPI
INV-IND-00855,BLR,Delhi,Normal,Male,Home Appliances,12.28,7,4.3,90.26,01-02-2023,13:52:00,Net Banking
INV-IND-00856,MUM,Chennai,Member,Female,Clothing,87.9,1,4.4,92.3,15-01-2023,08:56:00,Credit Card
INV-IND-00857,DEL,Bangalore,Member,Male,Clothing,83.67,9,37.65,790.68,03-03-2023,08:39:00,Credit Card
INV-IND-00858,AHM,Mumbai,Normal,Male,Health & Wellness,25.53,6,7.66,160.84,27-01-2023,13:35:00,Net Banking
INV-IND-00859,MUM,Chennai,Member,Female,Groceries,81.89,2,8.19,171.97,28-01-2023,18:39:00,Credit Card
INV-IND-00860,BLR,Chennai,Member,Male,Groceries,79.7,5,19.92,418.42,22-03-2023,10:52:00,Credit Card
INV-IND-00861,DEL,Bangalore,Member,Male,Home Appliances,65.06,4,13.01,273.25,05-03-2023,17:06:00,UPI
INV-IND-00862,KOL,Ahmedabad,Member,Female,Books & Stationery,40.48,7,14.17,297.53,28-02-2023,12:18:00,Credit Card
INV-IND-00863,HYD,Ahmedabad,Member,Male,Clothing,30.79,8,12.32,258.64,27-02-2023,16:36:00,Net Banking
INV-IND-00864,KOL,Bangalore,Normal,Male,Books & Stationery,27.02,1,1.35,28.37,02-01-2023,20:09:00,Cash
INV-IND-00865,PUN,Bangalore,Normal,Female,Groceries,35.27,5,8.82,185.17,05-02-2023,16:42:00,Cash
INV-IND-00866,KOL,Delhi,Member,Male,Books & Stationery,90.84,3,13.63,286.15,12-03-2023,21:58:00,Cash
INV-IND-00867,AHM,Ahmedabad,Member,Male,Sports,12.38,1,0.62,13,13-01-2023,09:56:00,Net Banking
INV-IND-00868,HYD,Mumbai,Member,Female,Health & Wellness,83.74,3,12.56,263.78,15-01-2023,11:03:00,Cash
INV-IND-00869,PUN,Kolkata,Normal,Female,Clothing,38.14,6,11.44,240.28,30-03-2023,09:55:00,UPI
INV-IND-00870,HYD,Hyderabad,Member,Female,Home Appliances,54.55,7,19.09,400.94,28-03-2023,10:41:00,Net Banking
INV-IND-00871,CHE,Mumbai,Normal,Male,Health & Wellness,80.48,8,32.19,676.03,01-03-2023,17:38:00,Net Banking
INV-IND-00872,HYD,Hyderabad,Normal,Female,Electronics,89.02,4,17.8,373.88,22-01-2023,19:51:00,Net Banking
INV-IND-00873,DEL,Mumbai,Normal,Male,Sports,37.75,3,5.66,118.91,04-03-2023,17:02:00,Credit Card
INV-IND-00874,MUM,Chennai,Member,Female,Home Appliances,48.88,5,12.22,256.62,31-03-2023,17:46:00,Credit Card
INV-IND-00875,CHE,Kolkata,Normal,Male,Health & Wellness,44.38,9,19.97,419.39,16-03-2023,11:56:00,Credit Card
INV-IND-00876,CHE,Pune,Member,Female,Groceries,6.26,6,1.88,39.44,15-03-2023,21:58:00,Debit Card
